lap_time,lap_distance,speed_kmh,track_pos,angle,wheel_spin,gear,rpm,race_pos,fuel,throttle,brake,steer
4.25,3270.88,213.5718,-0.382742,-0.0277923,50.220775,2,4327.11,4,93.9689,0.2411528587341309,0.0,0.0
4.272,3271.25,213.85548,-0.381906,-0.0278247,50.286825,2,4332.7,4,93.9688,0.25688247680664067,0.0,0.0
4.294,3271.61,214.17012,-0.381068,-0.027859,50.3825,2,4342.7,4,93.9687,0.2603005409240723,0.0,0.0
4.316,3271.97,214.49555999999998,-0.380227,-0.0278953,50.463899999999995,2,4349.79,4,93.9687,0.2765800476074219,0.0,0.0
4.338,3272.34,214.85556,-0.379384,-0.0279339,50.567,2,4360.17,4,93.9686,0.2801080703735352,0.0,0.0
4.36,3272.7,215.23104,-0.378539,-0.0279744,50.6409,2,4365.18,4,93.9685,0.28346166610717777,0.0,0.0
4.382,3273.07,215.60616,-0.377691,-0.0280164,50.7404,2,4375.76,4,93.9684,0.29957494735717777,0.0,0.0
4.404,3273.43,216.01692,-0.376841,-0.0280598,50.86295,2,4388.48,4,93.9683,0.3036672592163086,0.0,0.0
4.426,3273.8,216.44496,-0.375988,-0.0281056,50.959599999999995,2,4394.8,4,93.9682,0.3191043853759766,0.0,0.0
4.448,3274.17,216.89892,-0.375133,-0.0281504,51.088175,2,4409.91,4,93.9681,0.3228164672851563,0.0,0.0
4.47,3274.54,217.36944,-0.374274,-0.028199,51.199925,2,4417.75,4,93.9681,0.32606487274169926,0.0,0.0
4.492,3274.9,217.84428000000003,-0.373412,-0.0282438,51.315749999999994,2,4429.46,4,93.968,0.3425036430358887,0.0,0.0
4.514,3275.27,218.35656,-0.372547,-0.0282953,51.451125,2,4442.58,4,93.9679,0.3459321022033692,0.0,0.0
4.536,3275.65,218.87856,-0.371679,-0.0283402,51.580175,2,4453.48,4,93.9678,0.3626273155212403,0.0,0.0
4.558,3276.02,219.4362,-0.370807,-0.0283864,51.729625,2,4468.96,4,93.9677,0.3659456253051758,0.0,0.0
