angle,curLapTime,damage,fuel,gear,lastLapTime,rpm,speedX,speedY,trackPos,wheel_FL,wheel_FR,wheel_RL,wheel_RR
0.0041477,-0.662,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.642,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.622,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.602,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.582,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.562,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.542,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.522,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.502,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.482,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.462,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.442,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.422,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.402,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.382,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.362,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.342,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.322,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.302,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.282,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.262,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.242,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.222,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.202,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
0.0041477,-0.182,0,100.0,0,0.0,5235.99,0.000891239,-0.000475361,0.33299,0.0,0.0,0.0,0.0
